temp,rain(mm),weather,snow(cm),date,time
20.3,0.0,1,0.0,20210419,1300
19.6,0.0,1,0.0,20210419,1400
20.2,0.0,1,0.0,20210419,1500
19.6,0.0,1,0.0,20210419,1600
18.8,0.0,1,0.0,20210419,1700
17.4,0.0,1,0.0,20210419,1800
16.2,0.0,1,0.0,20210419,1900
15.4,0.0,1,0.0,20210419,2000
14.4,0.0,1,0.0,20210419,2100
13.9,0.0,1,0.0,20210419,2200
13.0,0.0,1,0.0,20210419,2300
12.9,0.0,1,0.0,20210420,0000
12.5,0.0,1,0.0,20210420,0100
12.6,0.0,1,0.0,20210420,0200
11.4,0.0,1,0.0,20210420,0300
10.9,0.0,1,0.0,20210420,0400
11.4,0.0,1,0.0,20210420,0500
12.4,0.0,1,0.0,20210420,0600
13.8,0.0,1,0.0,20210420,0700
16.2,0.0,1,0.0,20210420,0800
18.8,0.0,1,0.0,20210420,0900
19.8,0.0,1,0.0,20210420,1000
22.0,0.0,1,0.0,20210420,1100
22.9,0.0,1,0.0,20210420,1200
23.6,0.0,1,0.0,20210420,1300
24.0,0.0,1,0.0,20210420,1400
24.1,0.0,1,0.0,20210420,1500
23.2,0.0,1,0.0,20210420,1600
21.1,0.0,1,0.0,20210420,1700
19.4,0.0,1,0.0,20210420,1800
17.9,0.0,1,0.0,20210420,1900
16.4,0.0,1,0.0,20210420,2000
15.6,0.0,3,0.0,20210420,2100
14.5,0.0,3,0.0,20210420,2200
14.5,0.0,3,0.0,20210420,2300
14.2,0.0,3,0.0,20210421,0000
16.7,0.0,3,0.0,20210421,0100
15.0,0.0,3,0.0,20210421,0200
15.5,0.0,1,0.0,20210421,0300
14.9,0.0,1,0.0,20210421,0400
15.6,0.0,1,0.0,20210421,0500
16.6,0.0,1,0.0,20210421,0600
18.3,0.0,1,0.0,20210421,0700
18.9,0.0,1,0.0,20210421,0800
20.1,0.0,1,0.0,20210421,0900
20.8,0.0,1,0.0,20210421,1000
23.1,0.0,1,0.0,20210421,1100
23.5,0.0,1,0.0,20210421,1200
24.1,0.0,1,0.0,20210421,1300
23.4,0.0,1,0.0,20210421,1400
22.7,0.0,1,0.0,20210421,1500
23.3,0.0,1,0.0,20210421,1600
21.3,0.0,1,0.0,20210421,1700
19.9,0.0,1,0.0,20210421,1800
18.2,0.0,1,0.0,20210421,1900
17.9,0.0,1,0.0,20210421,2000
18.3,0.0,1,0.0,20210421,2100
17.2,0.0,1,0.0,20210421,2200
16.8,0.0,1,0.0,20210421,2300
16.2,0.0,1,0.0,20210422,0000
15.9,0.0,1,0.0,20210422,0100
15.1,0.0,1,0.0,20210422,0200
14.3,0.0,1,0.0,20210422,0300
13.4,0.0,1,0.0,20210422,0400
13.1,0.0,1,0.0,20210422,0500
13.8,0.0,1,0.0,20210422,0600
16.0,0.0,1,0.0,20210422,0700
18.9,0.0,1,0.0,20210422,0800
21.1,0.0,2,0.0,20210422,0900
23.5,0.0,2,0.0,20210422,1000
24.7,0.0,2,0.0,20210422,1100
26.0,0.0,3,0.0,20210422,1200
25.1,0.0,3,0.0,20210422,1300
25.5,0.0,3,0.0,20210422,1400
24.5,0.0,3,0.0,20210422,1500
24.0,0.0,3,0.0,20210422,1600
23.1,0.0,3,0.0,20210422,1700
21.7,0.0,2,0.0,20210422,1800
14.5,0.0,2,0.0,20210422,1900
13.1,0.0,2,0.0,20210422,2000
12.4,0.0,1,0.0,20210422,2100
12.1,0.0,1,0.0,20210422,2200
11.5,0.0,1,0.0,20210422,2300
11.5,0.0,1,0.0,20210423,0000
11.1,0.0,1,0.0,20210423,0100
10.3,0.0,1,0.0,20210423,0200
9.7,0.0,1,0.0,20210423,0300
9.3,0.0,1,0.0,20210423,0400
9.3,0.0,1,0.0,20210423,0500
9.8,0.0,2,0.0,20210423,0600
10.6,0.0,2,0.0,20210423,0700
12.2,0.0,2,0.0,20210423,0800
13.6,0.0,1,0.0,20210423,0900
15.1,0.0,1,0.0,20210423,1000
16.2,0.0,1,0.0,20210423,1100
18.2,0.0,1,0.0,20210423,1200
18.6,0.0,1,0.0,20210423,1300
18.6,0.0,1,0.0,20210423,1400
19.3,0.0,2,0.0,20210423,1500
18.7,0.0,2,0.0,20210423,1600
16.7,0.0,2,0.0,20210423,1700
15.4,0.0,2,0.0,20210423,1800
14.3,0.0,2,0.0,20210423,1900
13.7,0.0,2,0.0,20210423,2000
13.3,0.0,2,0.0,20210423,2100
13.0,0.0,2,0.0,20210423,2200
12.1,0.0,2,0.0,20210423,2300
11.9,0.0,2,0.0,20210424,0000
11.7,0.0,2,0.0,20210424,0100
11.2,0.0,2,0.0,20210424,0200
10.7,0.0,2,0.0,20210424,0300
9.9,0.0,2,0.0,20210424,0400
9.1,0.0,2,0.0,20210424,0500
10.8,0.0,2,0.0,20210424,0600
13.4,0.0,2,0.0,20210424,0700
15.3,0.0,2,0.0,20210424,0800
16.0,0.0,3,0.0,20210424,0900
15.7,0.0,3,0.0,20210424,1000
17.8,0.0,3,0.0,20210424,1100
19.8,0.0,3,0.0,20210424,1200
20.0,0.0,3,0.0,20210424,1300
20.2,0.0,3,0.0,20210424,1400
19.7,0.0,3,0.0,20210424,1500
19.5,0.0,3,0.0,20210424,1600
18.6,0.0,3,0.0,20210424,1700
17.2,0.0,3,0.0,20210424,1800
16.3,0.0,3,0.0,20210424,1900
15.4,0.0,3,0.0,20210424,2000
15.5,0.0,3,0.0,20210424,2100
14.6,0.0,3,0.0,20210424,2200
14.5,0.0,3,0.0,20210424,2300
14.6,0.0,3,0.0,20210425,0000
14.5,0.0,3,0.0,20210425,0100
14.2,0.0,3,0.0,20210425,0200
13.7,0.0,1,0.0,20210425,0300
13.3,0.0,1,0.0,20210425,0400
13.4,0.0,1,0.0,20210425,0500
13.7,0.0,2,0.0,20210425,0600
15.0,0.0,2,0.0,20210425,0700
16.3,0.0,2,0.0,20210425,0800
17.6,0.0,3,0.0,20210425,0900
19.3,0.0,3,0.0,20210425,1000
20.4,0.0,3,0.0,20210425,1100
21.1,0.0,3,0.0,20210425,1200
22.3,0.0,3,0.0,20210425,1300
21.6,0.0,3,0.0,20210425,1400
20.5,0.0,4,0.0,20210425,1500
20.0,0.0,4,0.0,20210425,1600
19.4,0.0,4,0.0,20210425,1700
19.2,0.0,4,0.0,20210425,1800
18.0,0.0,4,0.0,20210425,1900
16.4,0.0,4,0.0,20210425,2000
15.3,0.0,2,0.0,20210425,2100
14.9,0.0,2,0.0,20210425,2200
13.7,0.0,2,0.0,20210425,2300
12.3,0.0,2,0.0,20210426,0000
11.3,0.0,2,0.0,20210426,0100
10.5,0.0,2,0.0,20210426,0200
10.0,0.0,1,0.0,20210426,0300
9.6,0.0,1,0.0,20210426,0400
9.4,0.0,1,0.0,20210426,0500
9.3,0.0,1,0.0,20210426,0600
11.0,0.0,1,0.0,20210426,0700
12.7,0.0,1,0.0,20210426,0800
13.6,0.0,1,0.0,20210426,0900
14.8,0.0,1,0.0,20210426,1000
14.9,0.0,1,0.0,20210426,1100
16.6,0.0,1,0.0,20210426,1200
17.0,0.0,1,0.0,20210426,1300
18.0,0.0,1,0.0,20210426,1400
18.7,0.0,1,0.0,20210426,1500
18.3,0.0,1,0.0,20210426,1600
16.8,0.0,1,0.0,20210426,1700
15.0,0.0,1,0.0,20210426,1800
13.6,0.0,1,0.0,20210426,1900
13.1,0.0,1,0.0,20210426,2000
12.5,0.0,2,0.0,20210426,2100
12.5,0.0,2,0.0,20210426,2200
11.4,0.0,2,0.0,20210426,2300
11.6,0.0,2,0.0,20210427,0000
10.3,0.0,2,0.0,20210427,0100
10.0,0.0,2,0.0,20210427,0200
10.1,0.0,1,0.0,20210427,0300
8.7,0.0,1,0.0,20210427,0400
8.7,0.0,1,0.0,20210427,0500
10.3,0.0,2,0.0,20210427,0600
11.4,0.0,2,0.0,20210427,0700
12.8,0.0,2,0.0,20210427,0800
14.3,0.0,3,0.0,20210427,0900
15.6,0.0,3,0.0,20210427,1000
16.9,0.0,3,0.0,20210427,1100
16.6,0.0,2,0.0,20210427,1200
18.7,0.0,2,0.0,20210427,1300
18.0,0.0,2,0.0,20210427,1400
18.2,0.0,3,0.0,20210427,1500
18.1,0.0,3,0.0,20210427,1600
18.2,0.0,3,0.0,20210427,1700
17.4,0.0,3,0.0,20210427,1800
17.0,0.0,3,0.0,20210427,1900
16.6,0.0,3,0.0,20210427,2000
16.2,0.0,1,0.0,20210427,2100
15.7,0.0,1,0.0,20210427,2200
15.7,0.0,1,0.0,20210427,2300
15.0,0.0,1,0.0,20210428,0000
14.9,0.0,1,0.0,20210428,0100
13.9,0.0,1,0.0,20210428,0200
12.9,0.0,2,0.0,20210428,0300
11.3,0.0,2,0.0,20210428,0400
11.0,0.0,2,0.0,20210428,0500
12.7,0.0,3,0.0,20210428,0600
15.8,0.0,3,0.0,20210428,0700
17.3,0.0,3,0.0,20210428,0800
19.6,0.0,3,0.0,20210428,0900
21.6,0.0,3,0.0,20210428,1000
21.4,0.0,3,0.0,20210428,1100
21.5,0.0,4,0.0,20210428,1200
22.0,0.0,4,0.0,20210428,1300
23.0,0.0,4,0.0,20210428,1400
22.7,0.0,3,0.0,20210428,1500
22.3,0.0,3,0.0,20210428,1600
20.7,0.0,3,0.0,20210428,1700
19.8,0.0,4,0.0,20210428,1800
19.3,0.0,4,0.0,20210428,1900
18.9,0.0,4,0.0,20210428,2000
18.7,0.0,3,0.0,20210428,2100
18.7,0.0,3,0.0,20210428,2200
18.9,0.0,3,0.0,20210428,2300
17.9,0.0,3,0.0,20210429,0000
18.1,0.0,3,0.0,20210429,0100
17.9,0.0,3,0.0,20210429,0200
16.8,0.0,10,0.0,20210429,0300
17.1,0.0,10,0.0,20210429,0400
16.3,0.0,10,0.0,20210429,0500
17.2,0.5,10,0.0,20210429,0600
17.0,0.0,10,0.0,20210429,0700
17.2,0.0,10,0.0,20210429,0800
17.2,0.5,10,0.0,20210429,0900
16.9,0.5,10,0.0,20210429,1000
16.9,1.5,10,0.0,20210429,1100
18.1,0.5,10,0.0,20210429,1200
17.9,0.0,10,0.0,20210429,1300
18.3,0.5,10,0.0,20210429,1400
17.7,2.0,10,0.0,20210429,1500
17.1,1.5,10,0.0,20210429,1600
16.8,0.5,10,0.0,20210429,1700
16.5,1.0,10,0.0,20210429,1800
16.3,0.0,10,0.0,20210429,1900
16.3,0.0,10,0.0,20210429,2000
16.3,2.0,10,0.0,20210429,2100
16.6,7.5,10,0.0,20210429,2200
17.6,10.5,10,0.0,20210429,2300
18.3,8.0,10,0.0,20210430,0000
15.5,3.0,10,0.0,20210430,0100
15.4,0.0,10,0.0,20210430,0200
14.7,0.0,4,0.0,20210430,0300
14.2,0.0,4,0.0,20210430,0400
13.2,0.0,4,0.0,20210430,0500
13.4,0.0,1,0.0,20210430,0600
15.9,0.0,1,0.0,20210430,0700
18.8,0.0,1,0.0,20210430,0800
20.1,0.0,1,0.0,20210430,0900
21.3,0.0,1,0.0,20210430,1000
22.2,0.0,1,0.0,20210430,1100
22.8,0.0,1,0.0,20210430,1200
22.9,0.0,1,0.0,20210430,1300
23.2,0.0,1,0.0,20210430,1400
23.7,0.0,1,0.0,20210430,1500
23.7,0.0,1,0.0,20210430,1600
22.4,0.0,1,0.0,20210430,1700
21.2,0.0,1,0.0,20210430,1800
20.2,0.0,1,0.0,20210430,1900
19.5,0.0,1,0.0,20210430,2000
18.6,0.0,4,0.0,20210430,2100
17.6,0.0,4,0.0,20210430,2200
16.4,0.0,4,0.0,20210430,2300
14.9,0.0,4,0.0,20210501,0000
15.5,0.0,4,0.0,20210501,0100
14.0,0.0,4,0.0,20210501,0200
14.6,0.0,1,0.0,20210501,0300
13.2,0.0,1,0.0,20210501,0400
13.1,0.0,1,0.0,20210501,0500
15.0,0.0,2,0.0,20210501,0600
17.1,0.0,2,0.0,20210501,0700
18.6,0.0,2,0.0,20210501,0800
19.4,0.0,2,0.0,20210501,0900
21.2,0.0,2,0.0,20210501,1000
23.0,0.0,2,0.0,20210501,1100
21.8,0.0,3,0.0,20210501,1200
22.8,0.0,3,0.0,20210501,1300
23.5,0.0,3,0.0,20210501,1400
21.0,0.0,4,0.0,20210501,1500
17.7,0.5,4,0.0,20210501,1600
17.6,0.0,4,0.0,20210501,1700
19.0,0.0,4,0.0,20210501,1800
18.5,0.0,4,0.0,20210501,1900
16.4,2.5,4,0.0,20210501,2000
15.3,4.0,4,0.0,20210501,2100
15.3,0.0,4,0.0,20210501,2200
15.4,1.0,4,0.0,20210501,2300
15.1,0.0,4,0.0,20210502,0000
16.0,0.0,4,0.0,20210502,0100
16.2,0.0,4,0.0,20210502,0200
16.1,0.0,2,0.0,20210502,0300
15.0,0.0,2,0.0,20210502,0400
13.6,0.0,2,0.0,20210502,0500
13.9,0.0,2,0.0,20210502,0600
15.5,0.0,2,0.0,20210502,0700
17.7,0.0,2,0.0,20210502,0800
20.1,0.0,2,0.0,20210502,0900
20.6,0.0,2,0.0,20210502,1000
20.8,0.0,2,0.0,20210502,1100
21.9,0.0,2,0.0,20210502,1200
18.7,0.0,2,0.0,20210502,1300
17.6,0.0,2,0.0,20210502,1400
16.8,0.5,10,0.0,20210502,1500
16.2,1.5,10,0.0,20210502,1600
14.9,0.0,10,0.0,20210502,1700
17.0,0.0,2,0.0,20210502,1800
16.0,0.0,2,0.0,20210502,1900
14.2,0.0,2,0.0,20210502,2000
13.8,0.0,4,0.0,20210502,2100
13.5,0.0,4,0.0,20210502,2200
13.2,0.0,4,0.0,20210502,2300
12.5,0.0,4,0.0,20210503,0000
12.5,0.0,4,0.0,20210503,0100
12.0,0.0,4,0.0,20210503,0200
12.2,0.0,2,0.0,20210503,0300
12.0,0.0,2,0.0,20210503,0400
12.2,0.0,2,0.0,20210503,0500
11.9,0.0,3,0.0,20210503,0600
13.0,0.0,3,0.0,20210503,0700
16.3,0.0,3,0.0,20210503,0800
18.1,0.0,3,0.0,20210503,0900
19.2,0.0,3,0.0,20210503,1000
20.5,0.0,3,0.0,20210503,1100
20.4,0.0,2,0.0,20210503,1200
21.8,0.0,2,0.0,20210503,1300
19.6,0.0,2,0.0,20210503,1400
20.5,0.0,4,0.0,20210503,1500
19.7,0.0,4,0.0,20210503,1600
18.7,0.0,4,0.0,20210503,1700
17.6,0.0,2,0.0,20210503,1800
16.2,0.0,2,0.0,20210503,1900
17.2,0.0,2,0.0,20210503,2000
16.4,0.0,1,0.0,20210503,2100
16.1,0.0,1,0.0,20210503,2200
15.0,0.0,1,0.0,20210503,2300
14.6,0.0,1,0.0,20210504,0000
12.6,0.0,1,0.0,20210504,0100
12.2,0.0,1,0.0,20210504,0200
11.9,0.0,1,0.0,20210504,0300
11.2,0.0,1,0.0,20210504,0400
11.1,0.0,1,0.0,20210504,0500
13.4,0.0,1,0.0,20210504,0600
16.3,0.0,1,0.0,20210504,0700
18.8,0.0,1,0.0,20210504,0800
20.2,0.0,1,0.0,20210504,0900
21.7,0.0,1,0.0,20210504,1000
21.8,0.0,1,0.0,20210504,1100
23.0,0.0,2,0.0,20210504,1200
23.6,0.0,2,0.0,20210504,1300
23.8,0.0,2,0.0,20210504,1400
23.5,0.0,3,0.0,20210504,1500
22.7,0.0,3,0.0,20210504,1600
20.9,0.0,3,0.0,20210504,1700
19.8,0.0,3,0.0,20210504,1800
18.5,0.0,3,0.0,20210504,1900
18.0,0.0,3,0.0,20210504,2000
16.9,0.0,3,0.0,20210504,2100
16.6,0.0,3,0.0,20210504,2200
17.4,0.0,3,0.0,20210504,2300
16.3,0.0,3,0.0,20210505,0000
16.2,0.0,3,0.0,20210505,0100
15.9,0.0,3,0.0,20210505,0200
16.1,0.0,2,0.0,20210505,0300
14.8,0.0,2,0.0,20210505,0400
15.3,0.0,2,0.0,20210505,0500
18.0,0.0,2,0.0,20210505,0600
19.1,0.0,2,0.0,20210505,0700
21.2,0.0,2,0.0,20210505,0800
20.8,0.0,3,0.0,20210505,0900
20.7,0.0,3,0.0,20210505,1000
20.6,0.0,3,0.0,20210505,1100
20.5,0.0,10,0.0,20210505,1200
19.7,0.0,10,0.0,20210505,1300
20.3,0.0,10,0.0,20210505,1400
20.3,0.0,10,0.0,20210505,1500
20.0,0.0,10,0.0,20210505,1600
19.4,0.0,10,0.0,20210505,1700
17.5,0.5,10,0.0,20210505,1800
16.6,1.5,10,0.0,20210505,1900
16.2,0.5,10,0.0,20210505,2000
16.6,0.0,10,0.0,20210505,2100
17.4,0.0,10,0.0,20210505,2200
18.2,0.5,10,0.0,20210505,2300
18.1,0.0,10,0.0,20210506,0000
18.3,0.0,10,0.0,20210506,0100
17.4,0.0,10,0.0,20210506,0200
16.4,0.0,10,0.0,20210506,0300
16.1,1.0,10,0.0,20210506,0400
16.1,2.0,10,0.0,20210506,0500
15.7,0.5,10,0.0,20210506,0600
16.3,0.0,10,0.0,20210506,0700
16.7,0.0,10,0.0,20210506,0800
16.9,0.0,10,0.0,20210506,0900
17.0,0.0,10,0.0,20210506,1000
19.3,0.0,10,0.0,20210506,1100
21.2,0.0,4,0.0,20210506,1200
22.1,0.0,4,0.0,20210506,1300
24.0,0.0,4,0.0,20210506,1400
23.3,0.0,3,0.0,20210506,1500
22.7,0.0,3,0.0,20210506,1600
21.7,0.0,3,0.0,20210506,1700
20.2,0.0,3,0.0,20210506,1800
18.6,0.0,3,0.0,20210506,1900
18.2,0.0,3,0.0,20210506,2000
17.6,0.0,4,0.0,20210506,2100
16.9,0.0,4,0.0,20210506,2200
16.2,0.0,4,0.0,20210506,2300
16.0,0.0,4,0.0,20210507,0000
15.4,0.0,4,0.0,20210507,0100
15.9,0.0,4,0.0,20210507,0200
15.9,0.0,4,0.0,20210507,0300
15.5,0.0,4,0.0,20210507,0400
16.5,0.0,4,0.0,20210507,0500
16.7,0.0,4,0.0,20210507,0600
17.8,0.0,4,0.0,20210507,0700
19.1,0.0,4,0.0,20210507,0800
19.1,0.0,4,0.0,20210507,0900
19.5,0.0,4,0.0,20210507,1000
19.2,0.0,4,0.0,20210507,1100
19.7,0.0,4,0.0,20210507,1200
20.2,0.0,4,0.0,20210507,1300
19.9,0.0,4,0.0,20210507,1400
19.1,0.0,10,0.0,20210507,1500
18.5,0.0,10,0.0,20210507,1600
18.3,0.0,10,0.0,20210507,1700
17.7,0.0,10,0.0,20210507,1800
17.1,0.5,10,0.0,20210507,1900
16.1,0.0,10,0.0,20210507,2000
15.6,0.5,10,0.0,20210507,2100
15.5,0.0,10,0.0,20210507,2200
15.4,0.0,10,0.0,20210507,2300
15.6,0.0,10,0.0,20210508,0000
15.0,0.0,10,0.0,20210508,0100
14.5,0.0,10,0.0,20210508,0200
13.5,0.0,1,0.0,20210508,0300
13.3,0.0,1,0.0,20210508,0400
13.1,0.0,1,0.0,20210508,0500
14.5,0.0,1,0.0,20210508,0600
17.5,0.0,1,0.0,20210508,0700
19.4,0.0,1,0.0,20210508,0800
20.8,0.0,1,0.0,20210508,0900
22.1,0.0,1,0.0,20210508,1000
24.2,0.0,1,0.0,20210508,1100
23.6,0.0,3,0.0,20210508,1200
23.2,0.0,3,0.0,20210508,1300
22.4,0.0,3,0.0,20210508,1400
22.8,0.0,4,0.0,20210508,1500
22.6,0.0,4,0.0,20210508,1600
21.8,0.0,4,0.0,20210508,1700
20.9,0.0,4,0.0,20210508,1800
20.8,0.0,4,0.0,20210508,1900
20.4,0.0,4,0.0,20210508,2000
20.2,0.0,4,0.0,20210508,2100
20.5,0.0,4,0.0,20210508,2200
20.1,0.0,4,0.0,20210508,2300
20.4,0.0,4,0.0,20210509,0000
20.8,0.0,4,0.0,20210509,0100
20.6,0.0,4,0.0,20210509,0200
20.4,0.0,4,0.0,20210509,0300
20.3,0.0,4,0.0,20210509,0400
20.3,0.0,4,0.0,20210509,0500
19.8,0.0,4,0.0,20210509,0600
20.6,0.0,4,0.0,20210509,0700
22.0,0.0,4,0.0,20210509,0800
24.0,0.0,2,0.0,20210509,0900
26.2,0.0,2,0.0,20210509,1000
26.7,0.0,2,0.0,20210509,1100
27.3,0.0,1,0.0,20210509,1200
27.4,0.0,1,0.0,20210509,1300
27.9,0.0,1,0.0,20210509,1400
27.8,0.0,2,0.0,20210509,1500
27.3,0.0,2,0.0,20210509,1600
26.9,0.0,2,0.0,20210509,1700
25.5,0.0,2,0.0,20210509,1800
21.6,0.0,2,0.0,20210509,1900
21.0,0.0,2,0.0,20210509,2000
20.5,0.0,2,0.0,20210509,2100
19.1,0.0,2,0.0,20210509,2200
18.9,0.0,2,0.0,20210509,2300
19.0,0.0,2,0.0,20210510,0000
18.0,0.0,2,0.0,20210510,0100
17.3,0.0,2,0.0,20210510,0200
16.2,0.0,2,0.0,20210510,0300
16.5,0.0,2,0.0,20210510,0400
17.0,0.0,2,0.0,20210510,0500
16.8,0.0,2,0.0,20210510,0600
19.1,0.0,2,0.0,20210510,0700
20.4,0.0,2,0.0,20210510,0800
22.0,0.0,2,0.0,20210510,0900
23.2,0.0,2,0.0,20210510,1000
24.3,0.0,2,,20210510,1100
24.1,0.0,2,,20210510,1200
22.0,0.0,2,,20210510,1300
24.0,0.0,2,,20210510,1400
24.0,0.0,2,,20210510,1500
23.2,0.0,2,,20210510,1600
21.8,0.0,2,,20210510,1700
20.1,0.0,3,,20210510,1800
19.7,0.0,3,,20210510,1900
19.0,0.0,3,,20210510,2000
18.9,0.0,4,,20210510,2100
18.5,0.0,4,,20210510,2200
19.2,0.0,4,,20210510,2300
19.9,0.0,4,,20210511,0000
18.9,0.0,4,,20210511,0100
18.2,0.0,4,,20210511,0200
17.2,0.0,4,,20210511,0300
17.7,0.0,4,,20210511,0400
17.1,0.0,4,,20210511,0500
17.3,0.0,3,,20210511,0600
18.3,0.0,3,,20210511,0700
17.9,0.0,3,,20210511,0800
17.8,0.0,4,,20210511,0900
18.0,0.0,4,,20210511,1000
17.8,0.0,4,,20210511,1100
18.2,0.0,4,,20210511,1200
18.1,0.0,4,,20210511,1300
18.1,0.0,4,,20210511,1400
18.0,0.0,4,,20210511,1500
18.9,0.0,4,,20210511,1600
18.3,0.0,4,,20210511,1700
17.7,0.0,4,,20210511,1800
17.6,0.0,4,,20210511,1900
15.3,0.0,4,,20210511,2000
16.4,0.0,4,,20210511,2100
16.6,0.0,4,,20210511,2200
15.7,0.0,4,,20210511,2300
15.5,0.0,4,,20210512,0000
16.0,0.0,4,,20210512,0100
16.0,0.0,4,,20210512,0200
15.6,0.0,4,,20210512,0300
15.9,0.0,4,,20210512,0400
15.7,0.0,4,,20210512,0500
15.7,0.0,4,,20210512,0600
16.6,0.0,4,,20210512,0700
17.5,0.0,4,,20210512,0800
18.6,0.0,3,,20210512,0900
19.9,0.0,3,,20210512,1000
20.5,0.0,3,,20210512,1100
19.8,0.0,3,,20210512,1200
20.2,0.0,3,,20210512,1300
19.8,0.0,3,,20210512,1400
19.3,0.0,3,,20210512,1500
18.9,0.0,3,,20210512,1600
18.4,0.0,3,,20210512,1700
18.1,0.0,4,,20210512,1800
17.9,0.0,4,,20210512,1900
18.2,0.0,4,,20210512,2000
18.1,0.0,4,,20210512,2100
18.0,0.0,4,,20210512,2200
17.8,0.0,4,,20210512,2300
17.7,0.0,4,,20210513,0000
17.5,0.0,4,,20210513,0100
17.7,0.0,4,,20210513,0200
15.6,0.0,10,,20210513,0300
15.2,0.0,10,,20210513,0400
14.6,0.5,10,,20210513,0500
14.6,0.5,10,,20210513,0600
14.7,0.0,10,,20210513,0700
15.3,0.0,10,,20210513,0800
15.8,0.0,10,,20210513,0900
15.7,0.0,10,,20210513,1000
16.0,0.0,10,,20210513,1100
16.1,0.0,10,,20210513,1200
16.1,0.5,10,,20210513,1300
16.6,1.0,10,,20210513,1400
16.4,1.0,10,,20210513,1500
16.4,1.5,10,,20210513,1600
16.4,1.0,10,,20210513,1700
16.6,2.0,10,,20210513,1800
16.6,1.0,10,,20210513,1900
16.6,1.0,10,,20210513,2000
16.6,1.5,10,,20210513,2100
16.5,0.0,10,,20210513,2200
16.6,0.5,10,,20210513,2300
16.6,0.0,10,,20210514,0000
16.6,0.0,10,,20210514,0100
16.5,0.0,10,,20210514,0200
16.4,0.0,4,,20210514,0300
16.3,0.0,4,,20210514,0400
16.3,0.0,4,,20210514,0500
16.8,0.0,4,,20210514,0600
18.1,0.0,4,,20210514,0700
19.7,0.0,4,,20210514,0800
20.8,0.0,3,,20210514,0900
22.0,0.0,3,,20210514,1000
23.7,0.0,3,,20210514,1100
25.2,0.0,3,,20210514,1200
25.5,0.0,3,,20210514,1300
25.8,0.0,3,,20210514,1400
25.8,0.0,3,,20210514,1500
25.7,0.0,3,,20210514,1600
25.0,0.0,3,,20210514,1700
23.7,0.0,3,,20210514,1800
21.8,0.0,3,,20210514,1900
20.3,0.0,3,,20210514,2000
19.8,0.0,3,,20210514,2100
19.5,0.0,3,,20210514,2200
19.3,0.0,3,,20210514,2300
19.2,0.0,3,,20210515,0000
18.2,0.0,3,,20210515,0100
18.0,0.0,3,,20210515,0200
17.5,0.0,3,,20210515,0300
17.6,0.0,3,,20210515,0400
18.8,0.0,3,,20210515,0500
19.1,0.0,3,,20210515,0600
19.7,0.0,3,,20210515,0700
20.6,0.0,3,,20210515,0800
21.9,0.0,4,,20210515,0900
22.5,0.0,4,,20210515,1000
24.7,0.0,4,,20210515,1100
25.3,0.0,3,,20210515,1200
25.1,0.0,3,,20210515,1300
25.1,0.0,3,,20210515,1400
25.5,0.0,2,,20210515,1500
23.9,0.0,2,,20210515,1600
23.3,0.0,2,,20210515,1700
22.0,0.0,3,,20210515,1800
21.0,0.0,3,,20210515,1900
20.4,0.0,3,,20210515,2000
20.1,0.0,3,,20210515,2100
19.9,0.0,3,,20210515,2200
19.9,0.0,3,,20210515,2300
19.7,0.0,3,,20210516,0000
19.2,0.0,3,,20210516,0100
19.3,0.0,3,,20210516,0200
19.2,0.0,2,,20210516,0300
18.5,0.0,2,,20210516,0400
19.2,0.0,2,,20210516,0500
19.8,0.0,4,,20210516,0600
21.2,0.0,4,,20210516,0700
21.5,0.0,4,,20210516,0800
21.0,0.0,4,,20210516,0900
21.4,0.0,4,,20210516,1000
21.1,0.0,4,,20210516,1100
21.2,0.0,10,,20210516,1200
20.7,0.0,10,,20210516,1300
19.7,0.0,10,,20210516,1400
19.8,0.5,4,,20210516,1500
20.1,0.0,4,,20210516,1600
19.5,0.0,4,,20210516,1700
19.4,0.0,10,,20210516,1800
19.5,0.0,10,,20210516,1900
19.4,0.0,10,,20210516,2000
19.2,0.5,10,,20210516,2100
19.6,0.0,10,,20210516,2200
20.0,0.0,10,,20210516,2300
20.1,0.0,10,,20210517,0000
19.8,0.0,10,,20210517,0100
20.2,0.0,10,,20210517,0200
20.3,0.0,2,,20210517,0300
21.5,0.0,2,,20210517,0400
21.5,0.0,2,,20210517,0500
22.0,0.0,4,,20210517,0600
22.8,0.0,4,,20210517,0700
23.2,0.0,4,,20210517,0800
24.2,0.0,4,,20210517,0900
24.9,0.0,4,,20210517,1000
24.2,0.0,4,,20210517,1100
24.3,0.0,4,,20210517,1200
24.4,0.0,4,,20210517,1300
24.0,0.0,4,,20210517,1400
23.6,0.0,10,,20210517,1500
23.6,0.5,10,,20210517,1600
23.9,0.0,10,,20210517,1700
23.9,0.0,4,,20210517,1800
24.0,0.0,4,,20210517,1900
23.7,0.0,4,,20210517,2000
23.5,0.0,10,,20210517,2100
23.1,0.0,10,,20210517,2200
23.0,0.0,10,,20210517,2300
22.3,0.0,10,,20210518,0000
22.5,0.0,10,,20210518,0100
21.4,0.0,10,,20210518,0200
21.2,0.0,4,,20210518,0300
20.6,0.0,4,,20210518,0400
20.7,0.0,4,,20210518,0500
21.9,0.0,4,,20210518,0600
22.4,0.0,4,,20210518,0700
22.3,0.0,4,,20210518,0800
